Markers,Contig,Japan,Status,Population
2001,TRINITY_DN3846_c0_g1_i1_699,0.75,Non-Outlier,Japan
6213,TRINITY_DN3846_c0_g1_i1_699,0.6,Non-Outlier,Philippines
10425,TRINITY_DN3846_c0_g1_i1_699,0.642857143,Non-Outlier,Indonesia
2002,TRINITY_DN3846_c0_g2_i1_233,0.125,Non-Outlier,Japan
6214,TRINITY_DN3846_c0_g2_i1_233,0,Non-Outlier,Philippines
10426,TRINITY_DN3846_c0_g2_i1_233,0,Non-Outlier,Indonesia
2003,TRINITY_DN3846_c0_g2_i1_478,0.0625,Non-Outlier,Japan
6215,TRINITY_DN3846_c0_g2_i1_478,0.05,Non-Outlier,Philippines
10427,TRINITY_DN3846_c0_g2_i1_478,0,Non-Outlier,Indonesia
2004,TRINITY_DN3846_c0_g2_i1_480,0.0625,Non-Outlier,Japan
6216,TRINITY_DN3846_c0_g2_i1_480,0.05,Non-Outlier,Philippines
10428,TRINITY_DN3846_c0_g2_i1_480,0,Non-Outlier,Indonesia
2005,TRINITY_DN3846_c0_g2_i1_482,0.0625,Non-Outlier,Japan
6217,TRINITY_DN3846_c0_g2_i1_482,0.05,Non-Outlier,Philippines
10429,TRINITY_DN3846_c0_g2_i1_482,0,Non-Outlier,Indonesia
2006,TRINITY_DN3846_c0_g2_i1_530,1,Non-Outlier,Japan
6218,TRINITY_DN3846_c0_g2_i1_530,0.9,Non-Outlier,Philippines
10430,TRINITY_DN3846_c0_g2_i1_530,1,Non-Outlier,Indonesia
2115,TRINITY_DN38470_c0_g1_i1_846,0.875,Non-Outlier,Japan
6327,TRINITY_DN38470_c0_g1_i1_846,0.8,Non-Outlier,Philippines
10539,TRINITY_DN38470_c0_g1_i1_846,0.857142857,Non-Outlier,Indonesia
2116,TRINITY_DN38470_c0_g1_i1_891,0.9375,Non-Outlier,Japan
6328,TRINITY_DN38470_c0_g1_i1_891,0.9,Non-Outlier,Philippines
10540,TRINITY_DN38470_c0_g1_i1_891,0.928571429,Non-Outlier,Indonesia
2117,TRINITY_DN38474_c0_g1_i1_397,0.875,Non-Outlier,Japan
6329,TRINITY_DN38474_c0_g1_i1_397,0.8,Non-Outlier,Philippines
10541,TRINITY_DN38474_c0_g1_i1_397,0.857142857,Non-Outlier,Indonesia
2118,TRINITY_DN38474_c0_g1_i1_409,1,Non-Outlier,Japan
6330,TRINITY_DN38474_c0_g1_i1_409,0.8,Non-Outlier,Philippines
10542,TRINITY_DN38474_c0_g1_i1_409,1,Non-Outlier,Indonesia
2121,TRINITY_DN38487_c1_g1_i1_164,0.625,Non-Outlier,Japan
6333,TRINITY_DN38487_c1_g1_i1_164,0.6,Non-Outlier,Philippines
10545,TRINITY_DN38487_c1_g1_i1_164,0.642857143,Non-Outlier,Indonesia
2122,TRINITY_DN38487_c1_g1_i1_229,0.8125,Non-Outlier,Japan
6334,TRINITY_DN38487_c1_g1_i1_229,0.9,Non-Outlier,Philippines
10546,TRINITY_DN38487_c1_g1_i1_229,0.785714286,Non-Outlier,Indonesia
2123,TRINITY_DN38487_c1_g1_i1_278,0.625,Non-Outlier,Japan
6335,TRINITY_DN38487_c1_g1_i1_278,0.55,Non-Outlier,Philippines
10547,TRINITY_DN38487_c1_g1_i1_278,0.357142857,Non-Outlier,Indonesia
2124,TRINITY_DN38487_c1_g1_i1_290,0.9375,Non-Outlier,Japan
6336,TRINITY_DN38487_c1_g1_i1_290,1,Non-Outlier,Philippines
10548,TRINITY_DN38487_c1_g1_i1_290,0.928571429,Non-Outlier,Indonesia
2125,TRINITY_DN38487_c1_g1_i1_389,0.125,Non-Outlier,Japan
6337,TRINITY_DN38487_c1_g1_i1_389,0.1,Non-Outlier,Philippines
10549,TRINITY_DN38487_c1_g1_i1_389,0,Non-Outlier,Indonesia
2126,TRINITY_DN38487_c1_g1_i1_398,0.1875,Non-Outlier,Japan
6338,TRINITY_DN38487_c1_g1_i1_398,0.05,Non-Outlier,Philippines
10550,TRINITY_DN38487_c1_g1_i1_398,0.142857143,Non-Outlier,Indonesia
2127,TRINITY_DN38487_c1_g1_i1_463,0.8125,Non-Outlier,Japan
6339,TRINITY_DN38487_c1_g1_i1_463,0.85,Non-Outlier,Philippines
10551,TRINITY_DN38487_c1_g1_i1_463,0.714285714,Non-Outlier,Indonesia
2128,TRINITY_DN38487_c1_g1_i1_471,0.125,Non-Outlier,Japan
6340,TRINITY_DN38487_c1_g1_i1_471,0,Non-Outlier,Philippines
10552,TRINITY_DN38487_c1_g1_i1_471,0,Non-Outlier,Indonesia
2119,TRINITY_DN38487_c1_g1_i1_53,0.875,Non-Outlier,Japan
6331,TRINITY_DN38487_c1_g1_i1_53,0.75,Non-Outlier,Philippines
10543,TRINITY_DN38487_c1_g1_i1_53,0.5,Non-Outlier,Indonesia
2129,TRINITY_DN38487_c1_g1_i1_544,1,Non-Outlier,Japan
6341,TRINITY_DN38487_c1_g1_i1_544,0.95,Non-Outlier,Philippines
10553,TRINITY_DN38487_c1_g1_i1_544,0.857142857,Non-Outlier,Indonesia
2130,TRINITY_DN38487_c1_g1_i1_550,1,Non-Outlier,Japan
6342,TRINITY_DN38487_c1_g1_i1_550,0.9,Non-Outlier,Philippines
10554,TRINITY_DN38487_c1_g1_i1_550,1,Non-Outlier,Indonesia
2131,TRINITY_DN38487_c1_g1_i1_567,0.125,Non-Outlier,Japan
6343,TRINITY_DN38487_c1_g1_i1_567,0.05,Non-Outlier,Philippines
10555,TRINITY_DN38487_c1_g1_i1_567,0.071428571,Non-Outlier,Indonesia
2132,TRINITY_DN38487_c1_g1_i1_647,0.9375,Non-Outlier,Japan
6344,TRINITY_DN38487_c1_g1_i1_647,0.75,Non-Outlier,Philippines
10556,TRINITY_DN38487_c1_g1_i1_647,0.785714286,Non-Outlier,Indonesia
2120,TRINITY_DN38487_c1_g1_i1_66,0.875,Non-Outlier,Japan
6332,TRINITY_DN38487_c1_g1_i1_66,0.85,Non-Outlier,Philippines
10544,TRINITY_DN38487_c1_g1_i1_66,0.571428571,Non-Outlier,Indonesia
2133,TRINITY_DN38487_c1_g1_i1_699,1,Non-Outlier,Japan
6345,TRINITY_DN38487_c1_g1_i1_699,0.9,Non-Outlier,Philippines
10557,TRINITY_DN38487_c1_g1_i1_699,0.857142857,Non-Outlier,Indonesia
2134,TRINITY_DN38487_c1_g1_i1_708,0.4375,Non-Outlier,Japan
6346,TRINITY_DN38487_c1_g1_i1_708,0.45,Non-Outlier,Philippines
10558,TRINITY_DN38487_c1_g1_i1_708,0.285714286,Non-Outlier,Indonesia
2135,TRINITY_DN38487_c1_g1_i1_721,0.9375,Non-Outlier,Japan
6347,TRINITY_DN38487_c1_g1_i1_721,1,Non-Outlier,Philippines
10559,TRINITY_DN38487_c1_g1_i1_721,0.928571429,Non-Outlier,Indonesia
2136,TRINITY_DN38487_c1_g1_i1_765,0.6875,Non-Outlier,Japan
6348,TRINITY_DN38487_c1_g1_i1_765,0.7,Non-Outlier,Philippines
10560,TRINITY_DN38487_c1_g1_i1_765,0.571428571,Non-Outlier,Indonesia
2137,TRINITY_DN38508_c1_g1_i1_588,0.8125,Non-Outlier,Japan
6349,TRINITY_DN38508_c1_g1_i1_588,0.85,Non-Outlier,Philippines
10561,TRINITY_DN38508_c1_g1_i1_588,0.571428571,Non-Outlier,Indonesia
2138,TRINITY_DN38508_c1_g1_i1_651,0.875,Non-Outlier,Japan
6350,TRINITY_DN38508_c1_g1_i1_651,0.95,Non-Outlier,Philippines
10562,TRINITY_DN38508_c1_g1_i1_651,0.714285714,Non-Outlier,Indonesia
2139,TRINITY_DN38508_c1_g1_i1_665,0.6875,Non-Outlier,Japan
6351,TRINITY_DN38508_c1_g1_i1_665,0.9,Non-Outlier,Philippines
10563,TRINITY_DN38508_c1_g1_i1_665,0.571428571,Non-Outlier,Indonesia
2140,TRINITY_DN38529_c1_g1_i1_290,0.875,Non-Outlier,Japan
6352,TRINITY_DN38529_c1_g1_i1_290,0.9,Non-Outlier,Philippines
10564,TRINITY_DN38529_c1_g1_i1_290,0.642857143,Non-Outlier,Indonesia
2141,TRINITY_DN38529_c1_g1_i1_395,1,Non-Outlier,Japan
6353,TRINITY_DN38529_c1_g1_i1_395,0.9,Non-Outlier,Philippines
10565,TRINITY_DN38529_c1_g1_i1_395,1,Non-Outlier,Indonesia
2142,TRINITY_DN38529_c1_g1_i1_446,0.5,Non-Outlier,Japan
6354,TRINITY_DN38529_c1_g1_i1_446,0.3,Non-Outlier,Philippines
10566,TRINITY_DN38529_c1_g1_i1_446,0.428571429,Non-Outlier,Indonesia
2143,TRINITY_DN38529_c1_g1_i1_554,1,Non-Outlier,Japan
6355,TRINITY_DN38529_c1_g1_i1_554,0.9,Non-Outlier,Philippines
10567,TRINITY_DN38529_c1_g1_i1_554,1,Non-Outlier,Indonesia
2144,TRINITY_DN38532_c0_g1_i1_1580,0.875,Non-Outlier,Japan
6356,TRINITY_DN38532_c0_g1_i1_1580,0.95,Non-Outlier,Philippines
10568,TRINITY_DN38532_c0_g1_i1_1580,0.714285714,Non-Outlier,Indonesia
2145,TRINITY_DN38542_c0_g1_i1_296,0.375,Non-Outlier,Japan
6357,TRINITY_DN38542_c0_g1_i1_296,0.1,Non-Outlier,Philippines
10569,TRINITY_DN38542_c0_g1_i1_296,0.285714286,Non-Outlier,Indonesia
2146,TRINITY_DN38542_c0_g1_i1_767,0.5625,Non-Outlier,Japan
6358,TRINITY_DN38542_c0_g1_i1_767,0.3,Non-Outlier,Philippines
10570,TRINITY_DN38542_c0_g1_i1_767,0.5,Non-Outlier,Indonesia
2147,TRINITY_DN38543_c0_g1_i1_819,0.8125,Non-Outlier,Japan
6359,TRINITY_DN38543_c0_g1_i1_819,0.8,Non-Outlier,Philippines
10571,TRINITY_DN38543_c0_g1_i1_819,0.642857143,Non-Outlier,Indonesia
2148,TRINITY_DN38558_c0_g1_i2_184,1,Non-Outlier,Japan
6360,TRINITY_DN38558_c0_g1_i2_184,0.9,Non-Outlier,Philippines
10572,TRINITY_DN38558_c0_g1_i2_184,0.642857143,Non-Outlier,Indonesia
2149,TRINITY_DN38564_c0_g1_i1_467,1,Non-Outlier,Japan
6361,TRINITY_DN38564_c0_g1_i1_467,0.9,Non-Outlier,Philippines
10573,TRINITY_DN38564_c0_g1_i1_467,0.928571429,Non-Outlier,Indonesia
2150,TRINITY_DN38564_c0_g1_i1_557,0.6875,Non-Outlier,Japan
6362,TRINITY_DN38564_c0_g1_i1_557,0.2,Non-Outlier,Philippines
10574,TRINITY_DN38564_c0_g1_i1_557,0.714285714,Non-Outlier,Indonesia
2151,TRINITY_DN38564_c0_g1_i1_575,0.125,Non-Outlier,Japan
6363,TRINITY_DN38564_c0_g1_i1_575,0,Non-Outlier,Philippines
10575,TRINITY_DN38564_c0_g1_i1_575,0,Non-Outlier,Indonesia
2152,TRINITY_DN38564_c0_g2_i1_673,0.125,Non-Outlier,Japan
6364,TRINITY_DN38564_c0_g2_i1_673,0,Non-Outlier,Philippines
10576,TRINITY_DN38564_c0_g2_i1_673,0,Non-Outlier,Indonesia
2153,TRINITY_DN38568_c0_g1_i2_764,1,Non-Outlier,Japan
6365,TRINITY_DN38568_c0_g1_i2_764,1,Non-Outlier,Philippines
10577,TRINITY_DN38568_c0_g1_i2_764,0.857142857,Non-Outlier,Indonesia
2154,TRINITY_DN38568_c0_g1_i2_853,0.125,Non-Outlier,Japan
6366,TRINITY_DN38568_c0_g1_i2_853,0.1,Non-Outlier,Philippines
10578,TRINITY_DN38568_c0_g1_i2_853,0,Non-Outlier,Indonesia
2155,TRINITY_DN38575_c0_g1_i1_128,0.125,Non-Outlier,Japan
6367,TRINITY_DN38575_c0_g1_i1_128,0.05,Non-Outlier,Philippines
10579,TRINITY_DN38575_c0_g1_i1_128,0,Non-Outlier,Indonesia
2156,TRINITY_DN38575_c0_g1_i1_163,0.875,Non-Outlier,Japan
6368,TRINITY_DN38575_c0_g1_i1_163,0.7,Non-Outlier,Philippines
10580,TRINITY_DN38575_c0_g1_i1_163,0.428571429,Non-Outlier,Indonesia
2157,TRINITY_DN38575_c0_g1_i1_172,0.0625,Non-Outlier,Japan
6369,TRINITY_DN38575_c0_g1_i1_172,0.05,Non-Outlier,Philippines
10581,TRINITY_DN38575_c0_g1_i1_172,0,Non-Outlier,Indonesia
2159,TRINITY_DN38579_c0_g1_i1_1006,0.8125,Non-Outlier,Japan
6371,TRINITY_DN38579_c0_g1_i1_1006,0.4,Non-Outlier,Philippines
10583,TRINITY_DN38579_c0_g1_i1_1006,0.642857143,Non-Outlier,Indonesia
2160,TRINITY_DN38579_c0_g1_i1_1051,0.125,Non-Outlier,Japan
6372,TRINITY_DN38579_c0_g1_i1_1051,0,Non-Outlier,Philippines
10584,TRINITY_DN38579_c0_g1_i1_1051,0,Non-Outlier,Indonesia
2161,TRINITY_DN38579_c0_g1_i1_1171,0.9375,Non-Outlier,Japan
6373,TRINITY_DN38579_c0_g1_i1_1171,1,Non-Outlier,Philippines
10585,TRINITY_DN38579_c0_g1_i1_1171,0.928571429,Non-Outlier,Indonesia
2162,TRINITY_DN38579_c0_g1_i1_1216,0.0625,Non-Outlier,Japan
6374,TRINITY_DN38579_c0_g1_i1_1216,0.05,Non-Outlier,Philippines
10586,TRINITY_DN38579_c0_g1_i1_1216,0,Non-Outlier,Indonesia
2163,TRINITY_DN38579_c0_g1_i1_1490,0.25,Non-Outlier,Japan
6375,TRINITY_DN38579_c0_g1_i1_1490,0.25,Non-Outlier,Philippines
10587,TRINITY_DN38579_c0_g1_i1_1490,0.214285714,Non-Outlier,Indonesia
2158,TRINITY_DN38579_c0_g1_i1_473,0.125,Non-Outlier,Japan
6370,TRINITY_DN38579_c0_g1_i1_473,0.1,Non-Outlier,Philippines
10582,TRINITY_DN38579_c0_g1_i1_473,0,Non-Outlier,Indonesia
2164,TRINITY_DN38612_c0_g1_i1_782,0.8125,Non-Outlier,Japan
6376,TRINITY_DN38612_c0_g1_i1_782,0.8,Non-Outlier,Philippines
10588,TRINITY_DN38612_c0_g1_i1_782,0.642857143,Non-Outlier,Indonesia
2165,TRINITY_DN38612_c0_g1_i1_797,0.8125,Non-Outlier,Japan
6377,TRINITY_DN38612_c0_g1_i1_797,0.9,Non-Outlier,Philippines
10589,TRINITY_DN38612_c0_g1_i1_797,0.642857143,Non-Outlier,Indonesia
2167,TRINITY_DN38627_c0_g1_i1_379,1,Non-Outlier,Japan
6379,TRINITY_DN38627_c0_g1_i1_379,1,Non-Outlier,Philippines
10591,TRINITY_DN38627_c0_g1_i1_379,0.857142857,Non-Outlier,Indonesia
2168,TRINITY_DN38627_c0_g1_i1_380,0.25,Non-Outlier,Japan
6380,TRINITY_DN38627_c0_g1_i1_380,0,Non-Outlier,Philippines
10592,TRINITY_DN38627_c0_g1_i1_380,0.142857143,Non-Outlier,Indonesia
2166,TRINITY_DN38627_c0_g1_i1_79,0.25,Non-Outlier,Japan
6378,TRINITY_DN38627_c0_g1_i1_79,0.1,Non-Outlier,Philippines
10590,TRINITY_DN38627_c0_g1_i1_79,0,Non-Outlier,Indonesia
2169,TRINITY_DN38630_c0_g1_i1_105,0.625,Non-Outlier,Japan
6381,TRINITY_DN38630_c0_g1_i1_105,0.5,Non-Outlier,Philippines
10593,TRINITY_DN38630_c0_g1_i1_105,0.785714286,Non-Outlier,Indonesia
2170,TRINITY_DN38630_c0_g1_i1_189,0.125,Non-Outlier,Japan
6382,TRINITY_DN38630_c0_g1_i1_189,0.05,Non-Outlier,Philippines
10594,TRINITY_DN38630_c0_g1_i1_189,0.071428571,Non-Outlier,Indonesia
2171,TRINITY_DN38630_c0_g1_i1_213,0.1875,Non-Outlier,Japan
6383,TRINITY_DN38630_c0_g1_i1_213,0,Non-Outlier,Philippines
10595,TRINITY_DN38630_c0_g1_i1_213,0,Non-Outlier,Indonesia
2172,TRINITY_DN38633_c0_g2_i2_615,0.5,Non-Outlier,Japan
6384,TRINITY_DN38633_c0_g2_i2_615,0.3,Non-Outlier,Philippines
10596,TRINITY_DN38633_c0_g2_i2_615,0.571428571,Non-Outlier,Indonesia
2173,TRINITY_DN38633_c0_g2_i2_822,0.0625,Non-Outlier,Japan
6385,TRINITY_DN38633_c0_g2_i2_822,0.05,Non-Outlier,Philippines
10597,TRINITY_DN38633_c0_g2_i2_822,0,Non-Outlier,Indonesia
2174,TRINITY_DN38633_c0_g2_i2_951,0.875,Non-Outlier,Japan
6386,TRINITY_DN38633_c0_g2_i2_951,0.85,Non-Outlier,Philippines
10598,TRINITY_DN38633_c0_g2_i2_951,0.785714286,Non-Outlier,Indonesia
2175,TRINITY_DN38636_c0_g3_i1_111,0.9375,Non-Outlier,Japan
6387,TRINITY_DN38636_c0_g3_i1_111,1,Non-Outlier,Philippines
10599,TRINITY_DN38636_c0_g3_i1_111,0.642857143,Non-Outlier,Indonesia
2176,TRINITY_DN38655_c0_g2_i1_702,1,Non-Outlier,Japan
6388,TRINITY_DN38655_c0_g2_i1_702,1,Non-Outlier,Philippines
10600,TRINITY_DN38655_c0_g2_i1_702,0.857142857,Non-Outlier,Indonesia
2177,TRINITY_DN38655_c0_g2_i1_710,1,Non-Outlier,Japan
6389,TRINITY_DN38655_c0_g2_i1_710,0.9,Non-Outlier,Philippines
10601,TRINITY_DN38655_c0_g2_i1_710,0.857142857,Non-Outlier,Indonesia
2178,TRINITY_DN38665_c0_g2_i1_625,0.1875,Non-Outlier,Japan
6390,TRINITY_DN38665_c0_g2_i1_625,0,Non-Outlier,Philippines
10602,TRINITY_DN38665_c0_g2_i1_625,0,Non-Outlier,Indonesia
2179,TRINITY_DN38674_c0_g3_i1_442,0.9375,Non-Outlier,Japan
6391,TRINITY_DN38674_c0_g3_i1_442,0.8,Non-Outlier,Philippines
10603,TRINITY_DN38674_c0_g3_i1_442,0.857142857,Non-Outlier,Indonesia
2180,TRINITY_DN38680_c0_g2_i1_918,1,Non-Outlier,Japan
6392,TRINITY_DN38680_c0_g2_i1_918,0.9,Non-Outlier,Philippines
10604,TRINITY_DN38680_c0_g2_i1_918,1,Non-Outlier,Indonesia
2181,TRINITY_DN38685_c0_g2_i1_970,0.8125,Non-Outlier,Japan
6393,TRINITY_DN38685_c0_g2_i1_970,0.7,Non-Outlier,Philippines
10605,TRINITY_DN38685_c0_g2_i1_970,1,Non-Outlier,Indonesia
2182,TRINITY_DN38710_c0_g1_i1_1244,0.625,Non-Outlier,Japan
6394,TRINITY_DN38710_c0_g1_i1_1244,0.5,Non-Outlier,Philippines
10606,TRINITY_DN38710_c0_g1_i1_1244,0.571428571,Non-Outlier,Indonesia
2183,TRINITY_DN38710_c0_g1_i1_1251,0.25,Non-Outlier,Japan
6395,TRINITY_DN38710_c0_g1_i1_1251,0.15,Non-Outlier,Philippines
10607,TRINITY_DN38710_c0_g1_i1_1251,0.071428571,Non-Outlier,Indonesia
2184,TRINITY_DN38710_c0_g1_i1_1311,0.25,Non-Outlier,Japan
6396,TRINITY_DN38710_c0_g1_i1_1311,0.1,Non-Outlier,Philippines
10608,TRINITY_DN38710_c0_g1_i1_1311,0.071428571,Non-Outlier,Indonesia
2185,TRINITY_DN38710_c0_g1_i1_1330,0.75,Non-Outlier,Japan
6397,TRINITY_DN38710_c0_g1_i1_1330,0.75,Non-Outlier,Philippines
10609,TRINITY_DN38710_c0_g1_i1_1330,0.571428571,Non-Outlier,Indonesia
2186,TRINITY_DN38710_c0_g1_i1_1827,0.3125,Non-Outlier,Japan
6398,TRINITY_DN38710_c0_g1_i1_1827,0.2,Non-Outlier,Philippines
10610,TRINITY_DN38710_c0_g1_i1_1827,0.071428571,Non-Outlier,Indonesia
2187,TRINITY_DN38710_c0_g1_i1_1878,0.5,Non-Outlier,Japan
6399,TRINITY_DN38710_c0_g1_i1_1878,0.35,Non-Outlier,Philippines
10611,TRINITY_DN38710_c0_g1_i1_1878,0.5,Non-Outlier,Indonesia
2188,TRINITY_DN38710_c0_g1_i1_1883,0.5,Non-Outlier,Japan
6400,TRINITY_DN38710_c0_g1_i1_1883,0.35,Non-Outlier,Philippines
10612,TRINITY_DN38710_c0_g1_i1_1883,0.5,Non-Outlier,Indonesia
2189,TRINITY_DN38710_c0_g1_i1_1891,0.9375,Non-Outlier,Japan
6401,TRINITY_DN38710_c0_g1_i1_1891,0.8,Non-Outlier,Philippines
10613,TRINITY_DN38710_c0_g1_i1_1891,0.928571429,Non-Outlier,Indonesia
2190,TRINITY_DN38710_c0_g1_i1_1893,0.375,Non-Outlier,Japan
6402,TRINITY_DN38710_c0_g1_i1_1893,0.2,Non-Outlier,Philippines
10614,TRINITY_DN38710_c0_g1_i1_1893,0.357142857,Non-Outlier,Indonesia
2191,TRINITY_DN38728_c2_g1_i1_364,0.9375,Non-Outlier,Japan
6403,TRINITY_DN38728_c2_g1_i1_364,0.9,Non-Outlier,Philippines
10615,TRINITY_DN38728_c2_g1_i1_364,0.928571429,Non-Outlier,Indonesia
2192,TRINITY_DN38728_c2_g1_i1_477,0.875,Non-Outlier,Japan
6404,TRINITY_DN38728_c2_g1_i1_477,0.9,Non-Outlier,Philippines
10616,TRINITY_DN38728_c2_g1_i1_477,0.571428571,Non-Outlier,Indonesia
2193,TRINITY_DN38728_c2_g1_i1_506,1,Non-Outlier,Japan
6405,TRINITY_DN38728_c2_g1_i1_506,0.9,Non-Outlier,Philippines
10617,TRINITY_DN38728_c2_g1_i1_506,1,Non-Outlier,Indonesia
2195,TRINITY_DN38728_c2_g2_i2_1131,0.0625,Non-Outlier,Japan
6407,TRINITY_DN38728_c2_g2_i2_1131,0.05,Non-Outlier,Philippines
10619,TRINITY_DN38728_c2_g2_i2_1131,0,Non-Outlier,Indonesia
2196,TRINITY_DN38728_c2_g2_i2_1647,1,Non-Outlier,Japan
6408,TRINITY_DN38728_c2_g2_i2_1647,0.9,Non-Outlier,Philippines
10620,TRINITY_DN38728_c2_g2_i2_1647,1,Non-Outlier,Indonesia
2197,TRINITY_DN38728_c2_g2_i2_1671,1,Non-Outlier,Japan
6409,TRINITY_DN38728_c2_g2_i2_1671,1,Non-Outlier,Philippines
10621,TRINITY_DN38728_c2_g2_i2_1671,0.857142857,Non-Outlier,Indonesia
2194,TRINITY_DN38728_c2_g2_i2_870,0.0625,Non-Outlier,Japan
6406,TRINITY_DN38728_c2_g2_i2_870,0.05,Non-Outlier,Philippines
10618,TRINITY_DN38728_c2_g2_i2_870,0,Non-Outlier,Indonesia
2199,TRINITY_DN38730_c1_g1_i1_1076,0.8125,Non-Outlier,Japan
6411,TRINITY_DN38730_c1_g1_i1_1076,0.7,Non-Outlier,Philippines
10623,TRINITY_DN38730_c1_g1_i1_1076,0.214285714,Non-Outlier,Indonesia
2200,TRINITY_DN38730_c1_g1_i1_1129,0.625,Non-Outlier,Japan
6412,TRINITY_DN38730_c1_g1_i1_1129,0.4,Non-Outlier,Philippines
10624,TRINITY_DN38730_c1_g1_i1_1129,0.857142857,Non-Outlier,Indonesia
2198,TRINITY_DN38730_c1_g1_i1_682,0.9375,Non-Outlier,Japan
6410,TRINITY_DN38730_c1_g1_i1_682,0.85,Non-Outlier,Philippines
10622,TRINITY_DN38730_c1_g1_i1_682,0.928571429,Non-Outlier,Indonesia
2201,TRINITY_DN38732_c0_g3_i1_176,0.125,Non-Outlier,Japan
6413,TRINITY_DN38732_c0_g3_i1_176,0.1,Non-Outlier,Philippines
10625,TRINITY_DN38732_c0_g3_i1_176,0,Non-Outlier,Indonesia
2202,TRINITY_DN38732_c0_g3_i1_230,1,Non-Outlier,Japan
6414,TRINITY_DN38732_c0_g3_i1_230,0.95,Non-Outlier,Philippines
10626,TRINITY_DN38732_c0_g3_i1_230,0.714285714,Non-Outlier,Indonesia
2203,TRINITY_DN38732_c0_g3_i1_318,1,Non-Outlier,Japan
6415,TRINITY_DN38732_c0_g3_i1_318,1,Non-Outlier,Philippines
10627,TRINITY_DN38732_c0_g3_i1_318,0.785714286,Non-Outlier,Indonesia
2204,TRINITY_DN38748_c0_g3_i1_418,0.125,Non-Outlier,Japan
6416,TRINITY_DN38748_c0_g3_i1_418,0.1,Non-Outlier,Philippines
10628,TRINITY_DN38748_c0_g3_i1_418,0.071428571,Non-Outlier,Indonesia
2205,TRINITY_DN38748_c0_g3_i1_511,0.3125,Non-Outlier,Japan
6417,TRINITY_DN38748_c0_g3_i1_511,0.35,Non-Outlier,Philippines
10629,TRINITY_DN38748_c0_g3_i1_511,0.285714286,Non-Outlier,Indonesia
2206,TRINITY_DN38749_c0_g1_i1_934,0.875,Non-Outlier,Japan
6418,TRINITY_DN38749_c0_g1_i1_934,0.7,Non-Outlier,Philippines
10630,TRINITY_DN38749_c0_g1_i1_934,0.714285714,Non-Outlier,Indonesia
2212,TRINITY_DN38750_c0_g1_i1_1192,0.0625,Non-Outlier,Japan
6424,TRINITY_DN38750_c0_g1_i1_1192,0.05,Non-Outlier,Philippines
10636,TRINITY_DN38750_c0_g1_i1_1192,0,Non-Outlier,Indonesia
2213,TRINITY_DN38750_c0_g1_i1_1193,0.0625,Non-Outlier,Japan
6425,TRINITY_DN38750_c0_g1_i1_1193,0.05,Non-Outlier,Philippines
10637,TRINITY_DN38750_c0_g1_i1_1193,0,Non-Outlier,Indonesia
2214,TRINITY_DN38750_c0_g1_i1_1454,1,Non-Outlier,Japan
6426,TRINITY_DN38750_c0_g1_i1_1454,0.9,Non-Outlier,Philippines
10638,TRINITY_DN38750_c0_g1_i1_1454,0.928571429,Non-Outlier,Indonesia
2215,TRINITY_DN38750_c0_g1_i1_1496,1,Non-Outlier,Japan
6427,TRINITY_DN38750_c0_g1_i1_1496,0.85,Non-Outlier,Philippines
10639,TRINITY_DN38750_c0_g1_i1_1496,1,Non-Outlier,Indonesia
2216,TRINITY_DN38750_c0_g1_i1_1562,0.9375,Non-Outlier,Japan
6428,TRINITY_DN38750_c0_g1_i1_1562,0.7,Non-Outlier,Philippines
10640,TRINITY_DN38750_c0_g1_i1_1562,0.928571429,Non-Outlier,Indonesia
2217,TRINITY_DN38750_c0_g1_i1_1584,0.9375,Non-Outlier,Japan
6429,TRINITY_DN38750_c0_g1_i1_1584,0.7,Non-Outlier,Philippines
10641,TRINITY_DN38750_c0_g1_i1_1584,0.928571429,Non-Outlier,Indonesia
2218,TRINITY_DN38750_c0_g1_i1_1776,0.1875,Non-Outlier,Japan
6430,TRINITY_DN38750_c0_g1_i1_1776,0.3,Non-Outlier,Philippines
10642,TRINITY_DN38750_c0_g1_i1_1776,0.142857143,Non-Outlier,Indonesia
2219,TRINITY_DN38750_c0_g1_i1_1898,0.9375,Non-Outlier,Japan
6431,TRINITY_DN38750_c0_g1_i1_1898,0.75,Non-Outlier,Philippines
10643,TRINITY_DN38750_c0_g1_i1_1898,0.857142857,Non-Outlier,Indonesia
2220,TRINITY_DN38750_c0_g1_i1_1910,0.9375,Non-Outlier,Japan
6432,TRINITY_DN38750_c0_g1_i1_1910,0.8,Non-Outlier,Philippines
10644,TRINITY_DN38750_c0_g1_i1_1910,0.928571429,Non-Outlier,Indonesia
2221,TRINITY_DN38750_c0_g1_i1_1928,0.9375,Non-Outlier,Japan
6433,TRINITY_DN38750_c0_g1_i1_1928,0.35,Non-Outlier,Philippines
10645,TRINITY_DN38750_c0_g1_i1_1928,0.5,Non-Outlier,Indonesia
2222,TRINITY_DN38750_c0_g1_i1_1944,0.9375,Non-Outlier,Japan
6434,TRINITY_DN38750_c0_g1_i1_1944,0.7,Non-Outlier,Philippines
10646,TRINITY_DN38750_c0_g1_i1_1944,0.857142857,Non-Outlier,Indonesia
2223,TRINITY_DN38750_c0_g1_i1_1970,0.0625,Non-Outlier,Japan
6435,TRINITY_DN38750_c0_g1_i1_1970,0.05,Non-Outlier,Philippines
