CHROM,POS,PI
TRINITY_DN40364_c2_g1_i1,1348,0
TRINITY_DN40364_c2_g1_i1,1363,0.5
TRINITY_DN40364_c2_g1_i1,1420,0.525
TRINITY_DN40364_c2_g1_i1,1426,0
TRINITY_DN40364_c2_g1_i1,1522,0
TRINITY_DN40364_c2_g1_i1,1558,0.125
TRINITY_DN40364_c2_g1_i1,1564,0.533333
TRINITY_DN40364_c2_g1_i1,1616,0.125
TRINITY_DN40364_c2_g1_i1,1618,0.125
TRINITY_DN40364_c2_g1_i1,1631,0.533333
TRINITY_DN40364_c2_g1_i1,1633,0.525
TRINITY_DN40364_c2_g1_i1,1637,0.325
TRINITY_DN40364_c2_g1_i1,1723,0
TRINITY_DN40364_c2_g1_i1,1779,0.325
TRINITY_DN40364_c2_g1_i1,1780,0.325
TRINITY_DN40365_c0_g2_i1,216,0
TRINITY_DN40365_c0_g2_i1,221,0
TRINITY_DN40365_c0_g2_i1,227,0
TRINITY_DN40365_c0_g2_i1,230,0
TRINITY_DN40365_c0_g2_i1,251,0
TRINITY_DN40365_c0_g2_i1,256,0.233333
TRINITY_DN40365_c0_g4_i1,209,0.233333
TRINITY_DN40365_c0_g4_i1,236,0.325
TRINITY_DN40365_c0_g4_i1,296,0.233333
TRINITY_DN40365_c0_g4_i1,307,0.125
TRINITY_DN40365_c0_g4_i1,362,0.458333
TRINITY_DN40377_c1_g3_i1,125,0.125
TRINITY_DN40377_c1_g7_i1,308,0
TRINITY_DN40382_c0_g1_i1,115,0.125
TRINITY_DN40382_c0_g1_i1,256,0
TRINITY_DN40382_c0_g2_i1,958,0
TRINITY_DN40382_c0_g2_i1,1240,0
TRINITY_DN40386_c2_g2_i1,496,0
TRINITY_DN40393_c0_g2_i1,427,0.525
TRINITY_DN40393_c0_g2_i1,431,0.525
TRINITY_DN40393_c0_g2_i1,633,0.533333
TRINITY_DN40393_c0_g2_i1,1558,0.525
TRINITY_DN40393_c0_g2_i1,1640,0.533333
TRINITY_DN40393_c0_g2_i1,1843,0.533333
TRINITY_DN40395_c1_g1_i1,222,0.525
TRINITY_DN40395_c1_g1_i1,227,0.4
TRINITY_DN40395_c1_g1_i1,228,0.325
TRINITY_DN40395_c1_g1_i1,232,0.5
TRINITY_DN40395_c1_g1_i1,237,0.5
TRINITY_DN40413_c0_g9_i1,182,0
TRINITY_DN40419_c1_g1_i1,163,0
TRINITY_DN40419_c1_g1_i1,1033,0
TRINITY_DN40419_c1_g1_i1,1572,0.125
TRINITY_DN40426_c0_g1_i1,640,0.533333
TRINITY_DN40432_c0_g1_i1,608,0.5
TRINITY_DN40434_c0_g3_i1,263,0
TRINITY_DN40434_c0_g3_i1,266,0
TRINITY_DN40434_c0_g3_i1,269,0
TRINITY_DN40434_c0_g3_i1,270,0
TRINITY_DN40434_c0_g3_i1,275,0
TRINITY_DN40434_c0_g3_i1,284,0
TRINITY_DN40434_c0_g3_i1,285,0
TRINITY_DN40434_c0_g3_i1,286,0
TRINITY_DN40434_c0_g3_i1,293,0
TRINITY_DN40434_c0_g3_i1,302,0
TRINITY_DN40434_c0_g3_i1,314,0
TRINITY_DN40434_c0_g3_i1,320,0
TRINITY_DN40439_c0_g1_i1,267,0.125
TRINITY_DN40449_c1_g1_i4,1299,0.125
TRINITY_DN40449_c1_g1_i4,1311,0.125
TRINITY_DN40449_c1_g1_i4,1312,0.125
TRINITY_DN40449_c1_g1_i4,1313,0.125
TRINITY_DN40449_c1_g1_i4,1315,0
TRINITY_DN40449_c1_g1_i4,1317,0.458333
TRINITY_DN40450_c0_g2_i2,476,0.125
TRINITY_DN40450_c0_g3_i1,181,0.525
TRINITY_DN40455_c1_g1_i3,407,0.525
TRINITY_DN40455_c1_g1_i3,408,0.525
TRINITY_DN40455_c1_g1_i3,415,0.125
TRINITY_DN40455_c1_g1_i3,417,0.233333
TRINITY_DN40455_c1_g1_i3,420,0.233333
TRINITY_DN40455_c1_g1_i3,427,0.525
TRINITY_DN40455_c1_g1_i3,430,0.525
TRINITY_DN40455_c1_g1_i3,432,0.533333
TRINITY_DN40455_c1_g1_i3,435,0.125
TRINITY_DN40470_c0_g4_i1,147,0.325
TRINITY_DN40479_c0_g2_i1,395,0
TRINITY_DN40479_c0_g2_i1,460,0
TRINITY_DN40479_c0_g2_i1,696,0.325
TRINITY_DN40479_c0_g2_i1,699,0.325
TRINITY_DN40479_c0_g2_i1,744,0.233333
TRINITY_DN40479_c0_g2_i1,1056,0
TRINITY_DN40479_c0_g2_i1,1116,0.4
TRINITY_DN40479_c0_g2_i1,1131,0.325
TRINITY_DN40479_c0_g2_i1,1197,0.325
TRINITY_DN40479_c0_g2_i1,1218,0
TRINITY_DN40479_c0_g2_i1,1254,0
TRINITY_DN40479_c0_g2_i1,1269,0.125
TRINITY_DN40481_c0_g1_i1,140,0.4
TRINITY_DN40481_c0_g1_i1,194,0.125
TRINITY_DN40481_c0_g1_i1,270,0
TRINITY_DN40481_c0_g1_i1,336,0.233333
TRINITY_DN40481_c0_g1_i1,347,0.4
TRINITY_DN40481_c0_g1_i1,374,0
TRINITY_DN40481_c0_g1_i1,449,0.233333
TRINITY_DN40481_c0_g1_i1,509,0
TRINITY_DN40481_c0_g1_i1,512,0.125
TRINITY_DN40481_c0_g1_i1,718,0.4
TRINITY_DN40481_c0_g1_i1,766,0.458333
TRINITY_DN40481_c0_g1_i1,865,0.325
TRINITY_DN40481_c0_g1_i1,944,0.125
TRINITY_DN40481_c0_g1_i1,961,0.5
TRINITY_DN40481_c0_g1_i1,1069,0.125
TRINITY_DN40481_c0_g1_i1,1339,0.233333
TRINITY_DN40481_c0_g1_i1,1368,0.325
TRINITY_DN40481_c0_g1_i1,1411,0.5
TRINITY_DN40481_c0_g1_i1,1621,0.233333
TRINITY_DN40481_c0_g1_i1,1843,0.5
TRINITY_DN40481_c0_g1_i1,1845,0
TRINITY_DN40481_c0_g1_i1,1904,0.125
TRINITY_DN40481_c0_g1_i1,2394,0
TRINITY_DN40481_c0_g1_i1,2395,0
TRINITY_DN40481_c0_g1_i1,2399,0
TRINITY_DN40493_c0_g2_i1,440,0.5
TRINITY_DN40493_c0_g2_i1,443,0.325
TRINITY_DN40493_c0_g2_i1,462,0
TRINITY_DN40493_c0_g2_i1,466,0.525
TRINITY_DN40498_c2_g5_i1,436,0
TRINITY_DN40498_c2_g5_i1,813,0
TRINITY_DN40499_c4_g8_i1,333,0.4
TRINITY_DN40499_c4_g8_i1,722,0
TRINITY_DN40561_c15_g1_i1,352,0.325
TRINITY_DN40561_c15_g1_i1,892,0
TRINITY_DN40561_c15_g1_i1,945,0.325
TRINITY_DN40561_c15_g1_i1,958,0.5
TRINITY_DN40561_c15_g1_i1,1013,0.325
TRINITY_DN40561_c17_g2_i1,50,0.525
TRINITY_DN40561_c17_g2_i1,54,0
TRINITY_DN40561_c17_g2_i1,69,0
TRINITY_DN40561_c17_g2_i1,73,0.533333
TRINITY_DN40561_c17_g2_i1,79,0.4
TRINITY_DN40561_c17_g2_i1,90,0.325
TRINITY_DN40561_c17_g2_i1,94,0.325
TRINITY_DN40561_c17_g2_i1,99,0.233333
TRINITY_DN40561_c17_g2_i1,102,0.533333
TRINITY_DN40575_c0_g3_i1,843,0.125
TRINITY_DN40575_c0_g3_i1,879,0
TRINITY_DN40575_c0_g5_i1,88,0.325
TRINITY_DN40575_c0_g5_i1,133,0.233333
TRINITY_DN40585_c0_g1_i2,1497,0.5
TRINITY_DN40601_c1_g1_i4,590,0.4
TRINITY_DN40601_c1_g1_i4,663,0.4
TRINITY_DN40601_c1_g1_i4,665,0.4
TRINITY_DN40601_c1_g1_i4,697,0
TRINITY_DN40601_c1_g1_i4,698,0
TRINITY_DN40601_c1_g5_i1,217,0
TRINITY_DN40605_c8_g28_i6,95,0.325
TRINITY_DN40610_c0_g6_i1,78,0.233333
TRINITY_DN40610_c0_g6_i1,80,0.525
TRINITY_DN40610_c0_g6_i1,82,0.533333
TRINITY_DN40610_c0_g6_i1,108,0.533333
TRINITY_DN40610_c0_g6_i1,110,0.233333
TRINITY_DN40610_c0_g14_i1,501,0.458333
TRINITY_DN40614_c2_g3_i1,271,0.5
TRINITY_DN40614_c2_g3_i1,274,0.5
TRINITY_DN40614_c2_g3_i1,284,0
TRINITY_DN40614_c2_g3_i1,285,0
TRINITY_DN40614_c2_g3_i1,287,0
TRINITY_DN40614_c2_g3_i1,290,0
TRINITY_DN40614_c2_g3_i2,1505,0
TRINITY_DN40614_c2_g3_i2,1516,0
TRINITY_DN40614_c2_g3_i2,1518,0
TRINITY_DN40614_c2_g3_i2,1528,0.125
TRINITY_DN40614_c2_g3_i6,452,0
TRINITY_DN40614_c2_g3_i6,462,0.233333
TRINITY_DN40614_c2_g3_i6,468,0.233333
TRINITY_DN40614_c2_g3_i6,602,0
TRINITY_DN40614_c2_g3_i6,604,0.4
TRINITY_DN40614_c2_g3_i6,610,0
TRINITY_DN40614_c2_g3_i6,616,0
TRINITY_DN40614_c2_g3_i6,628,0
TRINITY_DN40616_c0_g1_i2,171,0.125
TRINITY_DN40616_c0_g1_i2,175,0.533333
TRINITY_DN40616_c0_g1_i2,176,0.533333
TRINITY_DN40622_c0_g1_i2,1150,0.533333
TRINITY_DN40622_c0_g1_i2,1153,0.533333
TRINITY_DN40622_c0_g1_i2,1156,0.533333
TRINITY_DN40622_c0_g1_i2,1157,0.533333
TRINITY_DN40622_c0_g1_i2,1165,0.533333
TRINITY_DN40622_c0_g1_i2,1169,0.533333
TRINITY_DN40622_c0_g1_i2,1181,0.533333
TRINITY_DN40646_c0_g5_i3,203,0.233333
TRINITY_DN40646_c0_g5_i5,229,0.4
TRINITY_DN40646_c0_g5_i5,285,0.233333
TRINITY_DN40646_c0_g5_i7,37,0.125
TRINITY_DN40646_c0_g5_i7,38,0.533333
TRINITY_DN40646_c0_g5_i7,57,0.125
TRINITY_DN40646_c0_g5_i7,69,0.125
TRINITY_DN40646_c0_g5_i7,72,0.525
TRINITY_DN40646_c0_g5_i7,81,0.5
TRINITY_DN40646_c0_g5_i7,82,0.5
TRINITY_DN40646_c0_g5_i7,83,0
TRINITY_DN40646_c0_g5_i7,87,0
TRINITY_DN40646_c0_g5_i7,88,0.5
TRINITY_DN40646_c0_g5_i7,90,0.125
TRINITY_DN40646_c0_g5_i7,91,0
TRINITY_DN40646_c0_g5_i7,93,0.533333
TRINITY_DN40646_c0_g5_i7,94,0.5
TRINITY_DN40646_c0_g5_i7,103,0
TRINITY_DN40646_c0_g5_i7,105,0
TRINITY_DN40646_c0_g5_i7,113,0.5
TRINITY_DN40646_c0_g5_i7,117,0.5
TRINITY_DN40646_c0_g5_i7,163,0
TRINITY_DN40646_c0_g5_i7,167,0
TRINITY_DN40646_c0_g5_i7,185,0.233333
TRINITY_DN40646_c0_g5_i7,197,0.125
TRINITY_DN40646_c0_g5_i7,218,0.4
TRINITY_DN40646_c0_g5_i7,221,0.125
TRINITY_DN40646_c0_g5_i7,242,0.458333
TRINITY_DN40646_c0_g5_i7,257,0.233333
TRINITY_DN40646_c0_g5_i7,265,0.325
TRINITY_DN40646_c0_g5_i7,272,0.4
TRINITY_DN40646_c0_g5_i7,281,0.125
TRINITY_DN40646_c0_g8_i6,370,0.458333
TRINITY_DN40647_c2_g6_i1,316,0.233333
TRINITY_DN40647_c2_g6_i1,321,0.233333
TRINITY_DN40649_c1_g3_i5,1343,0.125
TRINITY_DN40650_c2_g2_i4,638,0.233333
TRINITY_DN40650_c2_g2_i4,648,0.525
TRINITY_DN40650_c2_g2_i4,805,0.533333
TRINITY_DN40650_c2_g2_i4,842,0.533333
TRINITY_DN40650_c2_g2_i4,843,0.458333
TRINITY_DN40650_c2_g2_i4,847,0.533333
TRINITY_DN40654_c1_g2_i1,95,0.125
TRINITY_DN40654_c1_g2_i1,98,0.5
TRINITY_DN40654_c1_g2_i1,102,0.458333
TRINITY_DN40654_c1_g3_i1,191,0
TRINITY_DN40654_c1_g3_i1,195,0.233333
TRINITY_DN40654_c1_g3_i1,208,0
TRINITY_DN40654_c1_g3_i1,210,0.233333
TRINITY_DN40654_c1_g3_i1,211,0.233333
TRINITY_DN40654_c1_g3_i1,216,0
TRINITY_DN40654_c1_g3_i1,220,0.125
TRINITY_DN40654_c1_g3_i1,228,0.458333
TRINITY_DN40654_c1_g3_i1,229,0.125
TRINITY_DN40654_c1_g3_i1,230,0.458333
TRINITY_DN40654_c1_g3_i1,231,0.125
TRINITY_DN40654_c1_g3_i1,239,0.458333
TRINITY_DN40656_c1_g4_i2,618,0.233333
TRINITY_DN40656_c1_g4_i2,626,0.125
TRINITY_DN40666_c1_g6_i2,347,0.125
TRINITY_DN40677_c10_g2_i2,283,0
TRINITY_DN40677_c10_g2_i2,296,0
TRINITY_DN40677_c10_g2_i2,301,0.125
TRINITY_DN40677_c10_g2_i2,302,0.125
TRINITY_DN40677_c10_g2_i2,305,0.5
TRINITY_DN40677_c10_g2_i2,306,0.533333
TRINITY_DN40677_c10_g2_i2,308,0.233333
TRINITY_DN40677_c10_g2_i2,315,0
TRINITY_DN40677_c10_g2_i2,322,0.233333
TRINITY_DN40677_c10_g2_i2,325,0.233333
TRINITY_DN40677_c10_g2_i2,327,0.525
TRINITY_DN40677_c10_g2_i2,334,0.233333
TRINITY_DN40677_c10_g2_i2,340,0
TRINITY_DN40677_c10_g2_i2,346,0.125
TRINITY_DN40677_c10_g2_i2,348,0.325
TRINITY_DN40677_c10_g2_i2,350,0.325
TRINITY_DN40677_c10_g2_i2,351,0.533333
TRINITY_DN40677_c10_g2_i2,367,0.5
TRINITY_DN40677_c10_g2_i2,372,0.233333
TRINITY_DN40677_c10_g2_i2,378,0.125
TRINITY_DN40677_c10_g2_i2,391,0.325
TRINITY_DN40677_c10_g2_i2,401,0.533333
TRINITY_DN40677_c10_g2_i2,402,0.525
TRINITY_DN40677_c10_g2_i2,406,0.525
TRINITY_DN40677_c10_g2_i2,419,0.525
TRINITY_DN40677_c10_g4_i1,89,0.525
TRINITY_DN40677_c10_g4_i1,91,0
TRINITY_DN40677_c10_g4_i1,95,0.325
TRINITY_DN40677_c10_g4_i1,98,0.525
TRINITY_DN40677_c10_g4_i1,169,0.125
TRINITY_DN40677_c10_g4_i1,176,0.233333
TRINITY_DN40677_c10_g4_i1,177,0
TRINITY_DN40677_c10_g4_i1,180,0.325
TRINITY_DN40677_c10_g4_i1,181,0.325
TRINITY_DN40677_c10_g4_i1,187,0.125
TRINITY_DN40677_c10_g4_i1,192,0.5
TRINITY_DN40677_c10_g4_i1,194,0.233333
TRINITY_DN40677_c10_g4_i1,210,0.525
TRINITY_DN40677_c10_g4_i1,211,0.125
TRINITY_DN40677_c10_g4_i1,217,0.233333
TRINITY_DN40677_c10_g4_i1,222,0
TRINITY_DN40677_c10_g4_i1,224,0.525
TRINITY_DN40677_c10_g4_i1,239,0.5
TRINITY_DN40677_c10_g4_i1,245,0.325
TRINITY_DN40677_c10_g5_i1,47,0.125
TRINITY_DN40677_c10_g5_i1,62,0.525
TRINITY_DN40677_c10_g5_i1,67,0.4
TRINITY_DN40677_c10_g5_i1,70,0
TRINITY_DN40677_c10_g5_i1,76,0.325
TRINITY_DN40677_c10_g5_i1,79,0.233333
TRINITY_DN40677_c10_g5_i1,80,0.458333
TRINITY_DN40677_c10_g5_i1,82,0.125
TRINITY_DN40677_c10_g5_i1,94,0.458333
TRINITY_DN40677_c10_g5_i1,95,0.325
TRINITY_DN40677_c10_g5_i1,106,0.325
TRINITY_DN40677_c10_g5_i1,110,0
TRINITY_DN40677_c10_g5_i1,122,0.533333
TRINITY_DN40677_c10_g5_i1,149,0.5
TRINITY_DN40677_c10_g5_i1,162,0.4
TRINITY_DN40677_c10_g7_i1,123,0.325
TRINITY_DN40677_c10_g7_i1,130,0.4
TRINITY_DN40677_c10_g7_i1,134,0.233333
TRINITY_DN40677_c10_g7_i1,137,0.233333
TRINITY_DN40677_c10_g7_i1,146,0.533333
TRINITY_DN40677_c10_g7_i1,153,0.325
TRINITY_DN40677_c10_g7_i1,162,0.125
TRINITY_DN40677_c10_g7_i1,186,0.533333
TRINITY_DN40677_c10_g7_i1,191,0
TRINITY_DN40677_c10_g7_i1,192,0.233333
TRINITY_DN40677_c10_g7_i1,193,0.4
TRINITY_DN40677_c10_g7_i1,195,0.4
TRINITY_DN40677_c10_g7_i1,197,0.233333
TRINITY_DN40677_c10_g7_i1,198,0.325
TRINITY_DN40677_c10_g7_i1,209,0
TRINITY_DN40677_c10_g7_i1,223,0.525
TRINITY_DN40677_c10_g7_i1,225,0.533333
TRINITY_DN40677_c10_g7_i1,232,0.525
TRINITY_DN40677_c10_g7_i1,233,0.325
TRINITY_DN40677_c10_g7_i1,257,0
TRINITY_DN40677_c10_g9_i1,38,0.233333
TRINITY_DN40677_c10_g9_i1,54,0.533333
TRINITY_DN40677_c10_g9_i1,55,0.233333
TRINITY_DN40677_c10_g9_i1,56,0.125
TRINITY_DN40677_c10_g9_i1,58,0.233333
TRINITY_DN40677_c10_g9_i1,68,0.5
TRINITY_DN40677_c10_g9_i1,83,0.458333
TRINITY_DN40677_c10_g9_i1,89,0.325
TRINITY_DN40677_c10_g9_i1,94,0.233333
TRINITY_DN40677_c10_g9_i1,125,0.5
TRINITY_DN40677_c10_g9_i1,142,0
TRINITY_DN40678_c16_g3_i1,660,0.325
TRINITY_DN40678_c16_g3_i1,661,0.5
TRINITY_DN40678_c16_g3_i1,678,0.325
TRINITY_DN40678_c16_g3_i1,690,0.325
TRINITY_DN40678_c16_g3_i1,699,0.325
TRINITY_DN40678_c16_g3_i1,753,0.458333
TRINITY_DN40678_c16_g3_i1,863,0
TRINITY_DN40678_c16_g3_i1,864,0.233333
TRINITY_DN40678_c16_g3_i1,888,0.325
TRINITY_DN40678_c16_g3_i1,905,0.4
TRINITY_DN40678_c16_g3_i1,922,0.325
TRINITY_DN40678_c16_g3_i1,931,0.325
TRINITY_DN40678_c16_g3_i1,942,0.325
TRINITY_DN40678_c16_g6_i1,163,0.458333
TRINITY_DN40678_c16_g6_i1,173,0
TRINITY_DN40678_c16_g6_i1,175,0.325
TRINITY_DN40678_c16_g6_i1,219,0.325
TRINITY_DN40678_c16_g6_i1,221,0
TRINITY_DN40678_c16_g6_i1,234,0.4
TRINITY_DN40678_c16_g7_i1,72,0.233333
TRINITY_DN40678_c16_g7_i1,100,0.5
TRINITY_DN40678_c16_g7_i1,103,0
TRINITY_DN40678_c16_g7_i1,111,0.325
TRINITY_DN40678_c16_g7_i1,112,0.533333
TRINITY_DN40678_c16_g7_i1,115,0.533333
TRINITY_DN40678_c16_g7_i1,144,0.533333
TRINITY_DN40678_c16_g7_i1,145,0.533333
TRINITY_DN40678_c16_g7_i1,146,0.4
TRINITY_DN40678_c16_g7_i1,176,0.233333
TRINITY_DN40678_c16_g7_i1,181,0.533333
TRINITY_DN40678_c16_g7_i1,189,0.125
TRINITY_DN40678_c16_g7_i1,212,0.533333
TRINITY_DN40678_c16_g7_i1,229,0
TRINITY_DN40678_c16_g8_i1,89,0.125
TRINITY_DN40678_c16_g8_i1,93,0
TRINITY_DN40678_c16_g8_i1,101,0.125
TRINITY_DN40678_c16_g8_i1,103,0.125
TRINITY_DN40678_c16_g8_i1,112,0
TRINITY_DN40678_c16_g8_i1,113,0.525
TRINITY_DN40678_c16_g8_i1,114,0.458333
TRINITY_DN40678_c16_g8_i1,127,0.233333
TRINITY_DN40678_c16_g8_i1,128,0.458333
TRINITY_DN40678_c16_g8_i1,138,0.125
TRINITY_DN40678_c16_g8_i1,139,0
TRINITY_DN40678_c16_g8_i1,141,0.125
TRINITY_DN40678_c16_g8_i1,144,0
TRINITY_DN40678_c16_g8_i1,149,0
TRINITY_DN40678_c16_g8_i1,151,0.125
TRINITY_DN40678_c16_g8_i1,154,0.125
TRINITY_DN40678_c16_g8_i1,156,0.125
TRINITY_DN40678_c16_g8_i1,159,0.125
TRINITY_DN40678_c16_g8_i1,162,0.233333
TRINITY_DN40678_c16_g8_i1,163,0.325
TRINITY_DN40678_c16_g8_i1,164,0
TRINITY_DN40678_c16_g8_i1,169,0
TRINITY_DN40678_c16_g8_i1,171,0
TRINITY_DN40678_c16_g8_i1,173,0
TRINITY_DN40678_c16_g8_i1,175,0
TRINITY_DN40678_c16_g8_i1,179,0
TRINITY_DN40678_c16_g8_i1,185,0.125
TRINITY_DN40678_c16_g8_i1,194,0.325
TRINITY_DN40678_c16_g8_i1,197,0.325
TRINITY_DN40678_c16_g8_i1,201,0.525
TRINITY_DN40678_c16_g8_i1,205,0.5
TRINITY_DN40678_c16_g8_i1,211,0.325
TRINITY_DN40678_c16_g8_i1,285,0
TRINITY_DN40680_c16_g9_i1,62,0.458333
TRINITY_DN40680_c16_g9_i1,76,0.458333
TRINITY_DN40680_c16_g9_i1,77,0
TRINITY_DN40680_c16_g9_i1,91,0.125
TRINITY_DN40680_c16_g9_i1,93,0.125
TRINITY_DN40680_c16_g9_i1,102,0.125
TRINITY_DN40680_c16_g9_i1,103,0
TRINITY_DN40680_c16_g9_i1,105,0.525
TRINITY_DN40680_c16_g9_i1,115,0.125
TRINITY_DN40680_c16_g9_i1,117,0.125
TRINITY_DN40680_c16_g9_i1,121,0.325
TRINITY_DN40680_c16_g9_i1,124,0.533333
TRINITY_DN40680_c16_g9_i1,127,0.125
TRINITY_DN40680_c16_g9_i1,130,0.125
TRINITY_DN40680_c16_g16_i1,104,0.233333
TRINITY_DN40680_c16_g16_i1,107,0.325
TRINITY_DN40680_c16_g16_i1,109,0.533333
TRINITY_DN40680_c16_g16_i1,110,0.533333
TRINITY_DN40680_c16_g16_i1,130,0.4
TRINITY_DN40680_c16_g16_i1,134,0.5
TRINITY_DN40680_c16_g16_i1,137,0.325
TRINITY_DN40680_c16_g16_i1,143,0.525
TRINITY_DN40680_c16_g16_i1,144,0.125
TRINITY_DN40680_c16_g16_i1,150,0.5
TRINITY_DN40680_c16_g16_i1,155,0.533333
TRINITY_DN40680_c16_g16_i1,165,0.4
TRINITY_DN40680_c16_g16_i1,172,0.325
TRINITY_DN40680_c16_g16_i1,175,0.233333
TRINITY_DN40680_c16_g18_i1,152,0.233333
TRINITY_DN40680_c16_g18_i1,161,0.233333
TRINITY_DN40680_c16_g18_i1,167,0.125
TRINITY_DN40680_c16_g18_i1,169,0.125
TRINITY_DN40680_c16_g18_i1,189,0.5
TRINITY_DN40680_c16_g18_i1,205,0.525
TRINITY_DN40680_c16_g18_i1,217,0.458333
TRINITY_DN40680_c16_g18_i1,218,0.458333
TRINITY_DN40680_c16_g18_i1,233,0.125
TRINITY_DN40680_c16_g18_i1,234,0
TRINITY_DN40680_c16_g18_i1,251,0.525
TRINITY_DN40680_c16_g18_i1,254,0.4
TRINITY_DN40680_c16_g18_i1,263,0.4
TRINITY_DN40680_c16_g18_i1,277,0.233333
TRINITY_DN40680_c16_g18_i1,283,0.125
TRINITY_DN40680_c16_g18_i1,284,0.525
TRINITY_DN40680_c16_g18_i1,290,0.525
TRINITY_DN40680_c16_g18_i1,305,0.125
TRINITY_DN40680_c16_g18_i1,306,0.533333
TRINITY_DN40680_c16_g18_i1,307,0.458333
TRINITY_DN40680_c16_g18_i1,312,0.233333
TRINITY_DN40680_c16_g18_i1,317,0.233333
TRINITY_DN40680_c16_g18_i1,318,0.233333
TRINITY_DN40680_c16_g18_i1,320,0.5
TRINITY_DN40680_c16_g18_i1,322,0.233333
TRINITY_DN40680_c16_g18_i1,324,0.5
TRINITY_DN40680_c16_g18_i1,337,0.533333
TRINITY_DN40680_c16_g18_i1,341,0.5
TRINITY_DN40680_c16_g18_i1,347,0.125
TRINITY_DN40680_c16_g18_i2,124,0.4
TRINITY_DN40680_c16_g18_i2,145,0.233333
TRINITY_DN40680_c16_g18_i2,146,0.233333
TRINITY_DN40680_c16_g18_i2,177,0.4
TRINITY_DN40680_c16_g18_i2,180,0.4
TRINITY_DN40681_c18_g1_i3,140,0.5
TRINITY_DN40681_c18_g1_i3,162,0.525
TRINITY_DN40681_c18_g9_i2,229,0.533333
TRINITY_DN40681_c18_g9_i2,231,0.525
TRINITY_DN40681_c18_g9_i2,237,0.125
TRINITY_DN40681_c18_g9_i2,242,0.325
TRINITY_DN40681_c18_g9_i2,321,0.325
TRINITY_DN40681_c18_g9_i2,557,0.233333
TRINITY_DN40681_c18_g15_i1,76,0.325
TRINITY_DN40681_c18_g15_i1,77,0.5
TRINITY_DN40681_c18_g15_i1,78,0.4
TRINITY_DN40681_c18_g15_i1,83,0.125
TRINITY_DN40681_c18_g15_i1,87,0.325
TRINITY_DN40681_c18_g15_i1,93,0.4
TRINITY_DN40681_c18_g15_i1,100,0.233333
TRINITY_DN40681_c18_g15_i1,103,0.125
TRINITY_DN40681_c18_g15_i1,104,0.4
TRINITY_DN40681_c18_g15_i1,105,0.325
TRINITY_DN40681_c18_g15_i1,107,0.125
TRINITY_DN40681_c18_g15_i1,110,0.233333
TRINITY_DN40681_c18_g15_i1,126,0.325
TRINITY_DN40681_c18_g15_i1,138,0.5
TRINITY_DN40681_c18_g16_i1,115,0
TRINITY_DN40681_c18_g16_i1,201,0.5
TRINITY_DN40681_c18_g16_i1,207,0.533333
TRINITY_DN40681_c18_g16_i1,208,0.125
TRINITY_DN40681_c18_g16_i1,240,0.325
TRINITY_DN40681_c18_g16_i1,241,0.325
TRINITY_DN40681_c18_g16_i1,242,0.325
TRINITY_DN40681_c18_g16_i1,248,0.325
TRINITY_DN40681_c18_g16_i1,249,0.233333
TRINITY_DN40681_c18_g16_i1,253,0.233333
TRINITY_DN40681_c18_g16_i1,264,0.233333
TRINITY_DN40681_c19_g4_i2,362,0.533333
TRINITY_DN40681_c19_g4_i2,385,0.125
TRINITY_DN40681_c19_g4_i2,386,0.533333
TRINITY_DN40681_c19_g4_i2,400,0.525
TRINITY_DN40681_c19_g4_i2,438,0.4
TRINITY_DN40681_c19_g4_i2,440,0
TRINITY_DN40681_c19_g4_i2,457,0
TRINITY_DN40681_c19_g4_i2,458,0.125
TRINITY_DN40681_c19_g4_i2,468,0
TRINITY_DN40681_c19_g4_i2,471,0.233333
TRINITY_DN40681_c19_g4_i2,472,0.325
TRINITY_DN40681_c19_g4_i2,477,0.125
TRINITY_DN40681_c19_g4_i2,479,0.325
TRINITY_DN40681_c19_g10_i1,86,0.125
TRINITY_DN40681_c19_g10_i1,89,0.325
TRINITY_DN40681_c19_g10_i1,92,0.125
TRINITY_DN40681_c19_g10_i1,99,0.325
TRINITY_DN40681_c19_g10_i1,134,0.125
TRINITY_DN40681_c19_g10_i1,135,0.4
TRINITY_DN40681_c19_g10_i1,153,0.325
TRINITY_DN40681_c19_g10_i1,157,0.125
TRINITY_DN40681_c19_g10_i1,170,0.125
TRINITY_DN40681_c19_g10_i1,177,0.233333
TRINITY_DN40681_c19_g10_i1,180,0.125
TRINITY_DN40681_c19_g10_i1,181,0.233333
TRINITY_DN40681_c19_g10_i1,186,0.325
TRINITY_DN40681_c19_g10_i1,188,0.233333
TRINITY_DN40681_c19_g10_i1,197,0.533333
TRINITY_DN40681_c19_g10_i1,201,0.125
TRINITY_DN40681_c19_g10_i1,203,0.533333
TRINITY_DN40681_c19_g10_i1,205,0.525
TRINITY_DN40681_c19_g10_i1,206,0.533333
TRINITY_DN40681_c19_g10_i1,211,0.233333
TRINITY_DN40681_c19_g10_i1,225,0.233333
TRINITY_DN40681_c19_g10_i1,233,0
TRINITY_DN40681_c19_g10_i1,243,0.233333
TRINITY_DN40681_c19_g10_i1,246,0.125
TRINITY_DN40681_c19_g10_i1,267,0.4
TRINITY_DN40681_c19_g10_i1,268,0.458333
TRINITY_DN40681_c19_g13_i1,146,0.533333
TRINITY_DN40681_c19_g13_i1,152,0.125
